性别（男0 女1 其余2）,项目（足球1 篮球2 网球3 游泳跳水4 田径5 羽毛球6 乒乓球7 体操8 排球9 台球10 冰雪项目11 电竞12 其他13 体育无关14）,是否用外号（0无 1有+正面或中性 2有+负面或调侃） ,身份（1运动员 2其余从业者 3非从业者）,类别（1赛事赛场报道 2个人生活 3社交媒体活动 4公关宣传、采访 5人际关系 6商业活动 7花边绯闻 8外界评价 9媒体物料 10负面新闻）,正文,日期,点赞数,评论数,转发数
0,2,0,1,1,#尼克斯大胜勇士##普尔26分#【勇士38分耻辱惨败 尼克斯豪取8连胜】汤普森正负值-28，普尔26分正负值-27；尼克斯6人上双，奎克利三分前5投全中。 腾讯体育 ,2022/12/21,5,0,1
0,2,0,1,1,【罕见！NBA裁判踩到普尔90度崴脚伤退】他跑动中不慎踩到普尔，90度恐怖崴脚，随后一瘸一拐离场接受治疗。#裁判踩普尔崴脚离场#果然也是高危职业 裁判不慎踩到普尔90度崴脚 ,2022/12/21,43,7,3
0,2,1,1,1,【正视频直播勇士vs尼克斯 汤神普尔率队冲连胜】普尔上一场狂砍43分，此役能否继续爆发，终结尼克斯7连胜？看直播>>扫一扫下载 腾讯体育APP ,2022/12/21,1,0,0
0,2,0,1,1,【重磅！NBA太阳队40亿美元易主创纪录】42岁新老板接手太阳队，与追梦是校友，曾跟随球队夺NCAA冠军。腾讯体育 ,2022/12/21,9,3,2
0,2,0,1,1,【CBA广厦送山西3连败 赵岩昊35分生涯新高】广厦仅8人出战6人得分上双，孙铭徽13分15助攻8篮板，山西外援门罗空砍26+15>>腾讯体育 ,2022/12/20,3,0,0
0,1,0,1,3,【点赞数近5600万！梅西社媒动态创历史第一】梅西庆祝世界杯夺冠动态，点赞数已达到5596万，超越著名“鸡蛋”照，成为INS平台历史第一>>历史第一！梅西夺冠庆祝帖点赞数超“鸡蛋” 跃居Ins平台之首 ,2022/12/20,21,4,2
0,2,0,1,1,【51+18+8！布莱德索刷爆CBA纪录】血布轰进11记三分，且全场仅2次罚球，砍下CBA生涯首个50+，助上海男篮击败江苏豪取8连胜>>腾讯体育 ,2022/12/20,5,1,1
0,1,0,1,3,#本泽马宣布退出法国国家队# 本泽马社交媒体写道：我犯了错也付出了努力，才走到了今天，我为此感到自豪。我写下了我的故事，而我们的故事结束了！腾讯体育 ,2022/12/19,6,0,0
0,2,0,1,1,【15连胜达成！浙江5人上双轻取吉林】浙江全队狂刷60个篮板，上半场领先33分早早锁定胜局。吉林外援琼斯仅打19分钟得到10分，姜伟泽空砍21+8>>腾讯体育 ,2022/12/19,7,0,0
0,1,0,1,1,【梅西夺冠登《新闻联播》 获50秒报道】央视《新闻联播》今晚播报阿根廷世界杯夺冠，时间长达50秒。网友：梅西也从CCTV5走向了CCTV1>>腾讯体育 ,2022/12/19,22,5,2
0,1,0,1,1,【8-0！泰山追平中超历史最大比分纪录】#山东泰山8比0深圳队# #克雷桑大四喜# ，费莱尼双响。泰山积分追平武汉三镇，还差对手5个净胜球>>腾讯体育 ,2022/12/19,14,6,3
0,1,0,1,1,正视频直播中超#山东泰山vs深圳队# 克雷桑解禁复出领衔4外援首发，山东泰山目前仅差榜首3分，此役能否顺利全取三分？看直播>>扫一扫下载 腾讯体育APP ,2022/12/19,2,0,0
0,2,0,1,1,辽篮大胜天津止连败，赵继伟25+13+7，弗格贡献28+10+8，辽篮主帅杨鸣及多名主力缺阵，天津男篮仅8人出战，本场失利后遭遇10连败>>腾讯体育 ,2022/12/19,4,1,0
0,1,0,1,4,多特蒙德俱乐部开诚布公地谈论他们的目标，表现以及他们的球队和他们同伴们所在国家队的特点。祖德·贝林厄姆、马尔科·罗伊斯、尤利安·布兰特、尼科·施洛特贝克、索尔根·阿扎尔、托马斯·默尼耶、拉斐尔·格雷罗独家报道。对了！还有他们一起画画的场景。《黄黑故事：以多特蒙德之名》第三季第3集：走近世界杯 ,2022/12/19,5,0,0
0,1,0,1,4,多特蒙德的新后卫尼克拉斯·聚勒是一个彻头彻尾的竞争者。正如他的哥哥法比安在《尼克拉斯·聚勒——目标球员》一集中所回忆的那样，他一直都是如此。聚勒兄弟俩在多特蒙德霍恩斯堡的联合迷你高尔夫决斗令人印象深刻地加深了这一形象。此外，他的第一个职业教练马库斯·吉斯多尔和聚勒的前俱乐部拜仁慕尼黑的田径教练西蒙·马蒂内罗，回忆了这位27岁的球员是如何成为今日的“目标球员”。最后，聚勒自己概述了他转会到多特蒙德俱乐部的动机和目标。《黄黑故事：以多特蒙德之名》第三季第2集：尼克拉斯·聚勒,2022/12/19,0,0,0
0,1,0,2,2,"埃丁·泰尔齐奇自2022年7月担任多特蒙德的主教练。对于39岁的他来说，能够从2020年12月到2021年5月担任BVB的临时教练，让他梦想成真了。多年来，他一直是俱乐部不可或缺的人物，俱乐部很重视传统和团结一致。""埃丁""，多特蒙德俱乐部2022和2023年系列故事的第一集介绍了埃丁·泰尔齐奇。他的老朋友塞巴斯蒂安·格佩特作为助理教练一直在他身边。""他的策略总是讨人喜欢，开放包容且很有权威性。他目标明确和对球员满怀期望，也会说不好听的真相。尽管如此，埃丁·泰尔齐奇努力激励所有人为足球努力，这一点无人能及。"",他的老板汉斯·约阿希姆·瓦茨克说道。《黄黑故事：以多特蒙德之名》第三季第1集：埃丁·泰尔齐奇",2022/12/19,3,0,0
0,2,2,1,1,#詹姆斯33分##湖人战胜奇才#【詹姆斯33+7+9 布莱恩特暴扣准绝杀湖人两连胜】湖人双杀奇才，老詹送制胜助攻，连续四场30+，威少9+9+8；库兹马错失三分绝杀，奇才10连败创队史耻辱纪录。 腾讯体育 ,2022/12/19,3,0,0
0,2,0,1,1,【40+27+10！约基奇超级三双刷爆纪录】约基奇最后两罚全中杀死比赛，斩获生涯第81次三双，27篮板创生涯新高，掘金险胜黄蜂。腾讯体育 ,2022/12/19,5,1,0
0,1,0,1,6,#零度沸腾战终章#鹅厂足球季高能收官⚽绿茵场内，见证28天64场精彩对决🐧绿茵场外，腾讯携手一众品牌共享热血燃冬。新玩法、新互动，多元内容带来多重享受🔥传奇仍在继续，启程奔赴新赛场！🔥 ,2022/12/19,6,0,3
0,2,0,1,1,【#杜兰特43分##欧文38分# 篮网大逆转豪取6连胜】篮网19分逆转活塞，杜兰特单节轰26分，最后时刻抢下制胜篮板，欧文末节14分。#篮网战胜活塞#腾讯体育 ,2022/12/19,5,0,0
0,2,0,1,1,#普尔43分##勇士战胜猛龙#【普尔狂轰43分创生涯新高 勇士大胜终结3连败】勇士送猛龙5连败，普尔生涯之夜砍43+6，库里一脸微笑送上拥抱，勇士5人得分上双。腾讯体育 ,2022/12/19,7,1,0
0,1,0,1,1,#梅西不会退出国家队# 【梅西世界杯夺冠后发声：不会退出国家队】梅西：以这种方式夺冠太疯狂了，我知道上帝会给我这个奖杯。现在还不会从国家队退役，想以世界冠军身份继续踢比赛。腾讯体育 ,2022/12/19,10,2,0
0,1,0,1,2,#梅西封王#【梅西夺冠后嗨翻了 手捧金杯跳上桌子热舞】阿根廷全队在更衣室狂欢，梅西在队友欢呼声中，手捧大力神杯跳上桌子，载歌载舞疯狂庆祝。腾讯体育 ,2022/12/19,58,3,0
0,1,0,1,1,#阿根廷夺冠##阿根廷7比5法国# 梅西决赛打进两球圆梦世界杯，阿根廷时隔36年再次捧起大力神杯，拿下队史第三冠！祝贺>>腾讯体育 ,2022/12/19,40,8,5
0,1,1,1,1,【天使独造2球！阿根廷半场2-0领先法国】梅西斩获第6球领跑射手榜，迪马利亚进球后眼含热泪；法国半场0射门，40分钟连换2人调整。腾讯体育 ,2022/12/19,23,5,6
0,14,0,3,6,#冲向巅峰摇滚演唱会# @五條人WUTIAOREN 为观众谋福利pk开启！他们穿人字拖踢球的画面不要太美，这一脚又是踢中谁的心呢？#五条人罚点球人字拖飞了# 腾讯体育的微博视频 ,2022/12/18,1,1,0
0,1,0,1,1,正直播世界杯决赛#阿根廷vs法国# 两队谁能夺取世界杯第三冠？梅西圆梦还是姆皇卫冕？看直播>>扫一扫下载 腾讯体育APP ,2022/12/18,3,1,4
0,14,0,3,6,#冲向巅峰摇滚演唱会# 足球不死，摇滚万岁，无论是足球还是摇滚，全世界热爱它们的人都能从中寻到力量。 #足球和摇滚有多搭# 腾讯体育的微博视频 ,2022/12/18,2,0,1
0,2,0,1,1,#上海男篮战胜广厦男篮##王哲林20分16篮板# 上海全场命中19记三分豪取7连胜，王哲林20+16领衔3人得分20+，血布17分钟轰下17分；广厦仅8人出战，孙铭徽得到20+9+7。腾讯体育 ,2022/12/18,4,0,0
0,1,0,1,1,#阿根廷vs法国首发# 迪马利亚首发出战，梅西继续搭档阿尔瓦雷斯；姆巴佩、吉鲁与登贝莱组成法国攻击群>>腾讯体育 ,2022/12/18,11,3,1
0,14,0,3,6,#冲向巅峰摇滚演唱会# 不当体育博主的歌手不是好球迷～@苏醒AllenSu 在演唱会现场表示今年自己的工作实在是太忙了无法来到比赛现场，也是有点遗憾，一起线上和他共享足球之夜摇滚盛典，迎接激情时刻！#苏醒说活儿太多没办法去世界杯现场# 腾讯体育的微博视频 ,2022/12/18,33,1,0
0,14,0,3,6,#冲向巅峰摇滚演唱会# 谁还没来听@盘尼西林乐队 唱的《The Cup Of Life》！唱的太燃了吧，感觉可以听亿遍！ #盘尼西林唱98年世界杯主题曲太燃了# 腾讯体育的微博视频 ,2022/12/18,35,8,2
2,14,0,3,6,正直播#冲向巅峰摇滚演唱会# 世界杯决赛之夜摇滚狂欢，老狼、新裤子、高旗&超载、五条人、盘尼西林、指人儿为热爱呐喊！看直播>>扫一扫下载 腾讯体育APP ,2022/12/18,3,0,0
2,14,0,3,6,#冲向巅峰摇滚演唱会# 这场盛大演出终于要在球迷们期待和热爱中拉开帷幕。倒计时4小时，与广大乐迷朋友一起见证这些历史时刻。#摇滚演唱会直播倒计时4小时# ,2022/12/18,6,0,0
0,1,0,1,5,#梅西说姆巴佩哈兰德有望接班# 姆巴佩哈兰德有望接班新球王？@梅西LeoMessi10 在节目的采访中表示，姆巴佩哈兰德两位球员潜力非凡，也许下一个新的时代将由他们创造。你们怎么看？ 腾讯体育的微博视频 ,2022/12/18,224,207,202
0,1,0,1,1,【超越马拉多纳？梅西决赛冲击5大纪录】世界杯决赛8大看点，法国欲打破60年魔咒，梅西距离加冕球王只差最后一步！腾讯体育 ,2022/12/18,3,0,0
0,1,0,1,1,#克罗地亚2比1摩洛哥##克罗地亚获得世界杯季军# 格瓦迪奥尔俯身冲顶率先破僵局，达里头球闪电扳平，奥尔西奇完美弧线攻入制胜球。克罗地亚连续两届世界杯获前三，摩洛哥名列第四仍创队史最佳战绩>>腾讯体育 ,2022/12/18,5,0,1
0,1,0,1,1,正直播世界杯季军战#克罗地亚vs摩洛哥# 莫德里奇“最后一舞”盼赢球告别，摩洛哥力争季军打破92年纪录，谁能最终如愿？看直播>>扫一扫下载 腾讯体育APP ,2022/12/17,1,0,0
0,2,0,2,4,【姚明：中国篮协对归化持开放态度】姚明列出归化三大标准，称还没有特别合适的对象，欢迎大家推荐>>腾讯体育 ,2022/12/17,8,7,1
0,2,0,1,1,#浙江男篮大胜辽宁男篮##浙江男篮14连胜# 吴前20分7助攻领衔全队7人上双，辽篮全场仅得到60分，遭遇两连败>>腾讯体育 ,2022/12/17,3,3,1
0,1,0,3,2,#苏醒逢人就推荐梅西# @苏醒AllenSu 不愧是铁血梅吹，这逢人就推荐梅西的劲儿属实对梅西是真爱了！希望梅西今年可以圆梦，相信这也是资深梅吹苏醒想看到的吧！ 腾讯体育的微博视频 ,2022/12/17,12,1,0
0,1,0,1,1,#梅西说准备好了# 世界杯决赛明日打响，梅西社媒晒照发文：我准备好了，加油，阿根廷！腾讯体育 ,2022/12/17,9,1,0
0,2,0,1,1,【霍华德仅得15分 云豹遭遇5连败】云豹队1胜6负排名T1联赛倒数第一，霍华德赛后将球员围在一起训话>>腾讯体育 ,2022/12/17,4,3,0
1,14,0,3,6,#赖美云solo全开麦# @赖美云 不愧是天生爱豆，这业务能力是真的强呀～人美歌甜，全开麦solo也不在话下，快点开视频一起听小赖老师唱歌吧！#前进吧现代足球少年# 腾讯体育的微博视频 ,2022/12/17,3,1,1
2,14,0,3,6,#冲向巅峰摇滚演唱会# 本次演唱会邀请了中国最具影响力的摇滚歌手和摇滚乐队，将激情澎湃的音乐盛宴带到这个火热的冬季。12月18日决赛夜我们一起冲向巅峰！#摇滚演唱会倒计时1天# ,2022/12/17,1,0,0
0,14,0,3,6,#武艺海边弹唱好温柔# @武艺 海边弹唱少年感十足，清澈的嗓音演绎温柔的歌曲，简直唱进了每个人的心！ 腾讯体育的微博视频 ,2022/12/17,11,5,3
0,2,0,1,1,#上海男篮加时战胜青岛男篮##王哲林22分17篮板#上海外援梅洛关键三分+抢断将比赛拖入加时，全场贡献20+11+9，血布表现低迷7中1仅得2分。腾讯体育 ,2022/12/16,4,0,0
0,1,0,1,2,【“任意球大师”米哈伊洛维奇病逝 年仅53岁】据多家外媒报道，意甲名宿米哈伊洛维奇因病去世，他生前曾患有白血病。 #米哈伊洛维奇去世# ,2022/12/16,6,4,4
0,2,2,1,1,【霍华德复出空砍21+13 惨遭两巨人站帽】魔兽多次上演一条龙得分好戏，但仍难敌对手2米26&2米30“死亡双塔”，云豹队主场无奈输球>>腾讯体育 ,2022/12/16,1,3,0
0,1,0,1,1,#布斯克茨退出西班牙国家队# 最后的棋局迎来终盘，致敬低调的配角中场的大师#布斯克茨# 最后的棋局迎来终盘！致敬低调的黄金配角布斯克茨 ,2022/12/16,1,1,1
0,2,0,1,10,【中超两将火爆冲突 双双被停赛2场】中国足协开出罚单，曹赟定与李提香在比赛中发生冲突染红后，被追加停赛2场+罚款2万元>>腾讯体育 ,2022/12/16,3,5,1
0,1,0,1,4,#内马尔激励中国少年热爱足球# 内马尔@NeymarJr 虽然已经在今年的比赛止步，但他的精神却感染并激励着中国的足球少年，为热爱和梦想而奋斗。 腾讯体育的微博视频 ,2022/12/16,2,1,1
0,2,0,1,1,【林书豪18+7+7！广州男篮36分大胜宁波】林书豪迎CBA第二阶段首秀，出战20分钟12中7轰全场最高分，助广州队结束4连败>>腾讯体育 ,2022/12/16,10,0,0
0,2,0,1,1,NBA十佳球：莫兰特空中转体神仙球，波特滑翔战斧霸气十足，南斯单臂擎天力阻绝杀球！【原声】16日NBA十佳球 波特滑翔劈扣莫兰特空中转体神仙球 ,2022/12/16,7,0,0
2,14,0,3,6,#冲向巅峰摇滚演唱会全阵容官宣# 12月18日，我们一起冲向巅峰！这次演唱会嘉宾有@老狼 @新裤子乐队_   高旗&超载@纛音乐DAOMUSIC  @五條人WUTIAOREN  @盘尼西林乐队  @指人儿乐队 ，摇滚人齐聚，一起期待精彩的演出！ ,2022/12/16,4,2,1
0,1,0,3,5,#法国总统说更喜欢在巴黎的梅西# 法国总统马克龙：我更喜欢在巴黎的梅西法国总统马克龙：我更喜欢在巴黎的梅西 ,2022/12/16,15,3,1
0,1,0,1,6,#武艺孙继海探访宿舍被吵炸# 笑不活了，@孙继海 和@武艺 在节目里探访小球员的宿舍，结果被吵到头炸。不过看着孩子们活力满满，老师们也算是欣慰了～ 腾讯体育的微博视频 ,2022/12/16,3,2,1
2,14,0,3,6,#摇滚演唱会倒计时2天# 激情决赛夜，一曲定乾坤，12月18日来感受最激情的摇滚时刻！#冲向巅峰摇滚演唱会# ,2022/12/16,4,1,1
0,1,0,1,1,#梅西缺席阿根廷队训练# 梅西因为在半决赛中遭遇左腿腿筋不适，缺席了阿根廷队周四的训练。梅西在半决赛中左腿腿筋不适 缺席了阿根廷周四的训练 ,2022/12/16,5,4,1
0,1,0,2,1,#葡萄牙主帅桑托斯离任# 【葡萄牙官宣老帅桑托斯离任 执教8年曾率队首夺欧洲杯】葡萄牙足协宣布，68岁的老帅费尔南多-桑托斯离任。葡萄牙足协感谢桑托斯过去8年为国家队的卓越贡献，并祝他未来一切顺利。腾讯体育 ,2022/12/16,7,0,0
0,1,0,3,1,【克罗地亚总统炮轰阿根廷：被偏袒3个点球】本届已获4个点球！米拉诺维奇认为阿根廷被保送进决赛，而巴西要比他们更出色！#克罗地亚总统暗示阿根廷赢在裁判# 详细阅读>>腾讯体育 克罗地亚总统：祝贺我们又一次到了半决赛 我们聪明的赢下了巴西 ,2022/12/15,177,42,5
0,2,0,1,1,【曝库里将休战多场 勇士没他战绩可怜】作为勇士最不可或缺的球员，近4个赛季库里缺战球队24胜66负，胜率不足3成，本赛季更是0胜3负！#库里肩膀受伤# 详细阅读>>腾讯体育 【球星】库里vs步行者集锦 空砍38+7+7伤退离场 ,2022/12/15,3,0,0
2,14,0,3,6,#冲向巅峰摇滚演唱会今日官宣#开播倒计时三天，足球音乐两不误，这次与摇滚演唱会一起，感受音乐的热烈！决赛夜我们来了～#冲向巅峰摇滚演唱会# ,2022/12/15,3,0,0
2,14,0,3,6,#冲向巅峰摇滚演唱会今日官宣# 足球➕音乐 ✖球迷➕乐迷=灵魂碰撞💥12月18日，决赛夜敬请期待！#冲向巅峰摇滚演唱会# ,2022/12/15,3,0,0
0,2,0,1,10,【快船头号球迷被主场保安一拳打晕】两人在加密球馆发生冲突，该保安现已被捕+遭到解雇。#NBA# 详细阅读>>腾讯体育 【集锦】森林狼88-99快船 莱昂纳德回暖乔治三双快船轻取森林狼 ,2022/12/15,11,3,0
0,2,1,1,1,【玫瑰凋零？最年轻MVP已被恩师连续5场弃用】今日面对老东家公牛罗斯仍无缘登场，本赛季仅13.6分钟生涯最低，已多次卷入交易流言。#NBA# 详细阅读>>腾讯体育 玫瑰依旧绽放 罗斯单骑闯关抛投得手 ,2022/12/15,4,2,0
0,1,0,1,1,阿根廷名宿萨内蒂：梅西现在是一名真正的领袖 他始终串联着球队 #阿根廷队的格局# 阿根廷名宿萨内蒂：梅西现在是一名真正的领袖 他始终串联着球队 ,2022/12/15,5,1,1
0,2,0,1,1,【会放库兹马回湖人吗？名记曝奇才态度】他透露：现在奇才对库兹马非常喜欢，绝不会低价出售，还打算用长约留下他。#NBA# 详细阅读>>腾讯体育 【球星】库兹马vs掘金集锦 全场24+4翻身跳投美如画 ,2022/12/15,1,0,0
1,14,0,3,6,#赖美云踢球把鞋踢飞# @赖美云 踢球也太认真了吧，虽然代价是把鞋给踢飞了，还被偷袭射门😂下次比赛小七可要记得把鞋带系牢啦！ 腾讯体育的微博视频 ,2022/12/15,105,23,19
0,2,0,1,1,【狼狈！普尔被步行者黑塔双手帽翻在地】#NBA# 今日十佳球：东契奇神仙背传PK约基奇手术刀传球，卡鲁索打板空接助拉文暴力炸筐。【原声】15日NBA十佳球 东契奇写意背传小哈达威布伦森脚踝终结卡鲁索 ,2022/12/15,6,1,1
0,1,0,1,6,#梅西精神天津人# 走进节目采访现场，揭秘@梅西LeoMessi10 最爱美食！面对三道美食卤煮、烤毛蛋、煎饼果子，梅西毫不犹豫选择煎饼果子，果然是隐藏的天津人属性！ 腾讯体育的微博视频 ,2022/12/15,9,1,0
0,2,0,1,1,布伦森晃倒卡鲁索，加时致命三分杀死比赛加时赛最大的功臣！布伦森晃倒卡鲁索杀死比赛 ,2022/12/15,6,1,0
0,2,0,2,10,【国王主帅麦克-布朗情绪失控 冲进场内怒斥裁判被驱逐】他不满判罚暴怒冲进场内，对着裁判狂喷被驱逐，队员和工作人员赶紧拉架。为弟子鸣不平！麦克布朗不满争议判罚情绪失控连吃两T离场 ,2022/12/15,3,1,0
0,2,0,1,1,#步行者战胜勇士##库里伤退#【库里伤退勇士两连败 全队狂送23次失误】勇士负步行者，客场2胜13负，库里38+7+7伤退，追梦被驱逐。腾讯体育 ,2022/12/15,3,0,0
0,2,0,1,1,#库里左肩受伤#【突发！库里左肩意外受伤 返回更衣室检查】库里三节砍38+7+7率队疯狂反扑，打2+1挥拳怒吼庆祝秀肌肉，抢球时左肩不慎受伤一脸痛苦离场。看末节决战>>扫一扫下载 腾讯体育APP ,2022/12/15,1,1,1
0,2,1,1,1,【免费看！正视频直播勇士vs步行者】库里背靠背出战，汤神轮休，勇士客场2胜12负战绩惨淡，此役能否及时反弹？看直播>>扫一扫下载 腾讯体育APP ,2022/12/15,2,0,0
0,2,0,1,1,【湖人向奇才问价库兹马 欲签回夺冠功臣】据名记海耶斯报道，湖人已经向奇才询问库兹马的情况，他们绝对有兴趣与库兹马重聚。腾讯体育 ,2022/12/15,1,2,0
0,1,0,1,1,#法国2比0摩洛哥##世界杯#【世界杯：法国2-0摩洛哥 与阿根廷会师决赛】法国连续两届世界杯晋级决赛，特奥凌空斩闪击创纪录，奇兵替补登场44秒锁定胜局，摩洛哥和克罗地亚争夺季军。腾讯体育 ,2022/12/15,1,0,0
0,1,0,1,10,【中超火爆冲突 申花广州城两大将直红！】两人引发双方球员大规模聚集，曹赟定为队友出头却不慎误伤了另外一名队友……#中超联赛# 中超火爆冲突2张直红！曹赟定喷垃圾话 李提香暴走替补席 ,2022/12/14,156,102,17
0,1,0,1,8,#杨璞王晓龙谈梅西Ｃ罗区别# 同是足坛巨星，梅西和C罗的区别在哪里？@杨璞-国安青少 @王晓龙19 在节目中给出了答案：梅西靠天赋，C罗靠努力。其实无论他们靠什么，都是令人值得敬佩的英雄！ 腾讯体育的微博视频 ,2022/12/14,87,61,59
0,2,0,1,1,【难怪库里科尔暴怒！数据证明勇士被吹偏哨】本赛季勇士28场比赛场均19次罚球，联盟最少；而他们的对手场均26.3次罚球，联盟最多！#NBA# 详细阅读>>腾讯体育罕见库里当场发飙 库里科尔师徒不满裁判判罚各吃一T ,2022/12/14,3,2,1
0,2,0,1,1,阿根廷篮球传奇人物路易斯·斯科拉加入 2023 年国际篮联篮球世界杯大家庭，成为全球形象大使之一。启程新征途，欢呼每一刻！在腾讯等你，于运动赛事顶峰见。#FIBA世界杯# 腾讯体育的微博视频 ,2022/12/14,6,1,0
0,2,0,1,1,【你对力量一无所知！锡安隔扣+撞飞2米16中锋】#NBA# 十佳球：詹姆斯两记反击战斧劈扣上榜，亚洲第一后卫拧麻花神仙球惊艳世人！14日NBA十佳球 詹姆斯连续抢断反击暴扣爵士各种神仙进球 ,2022/12/14,9,5,0
0,2,0,1,1,【12记三分54分！NBA两冠后卫刷新CBA赛季最高分】前勇士&湖人冠军后卫大爆发，替补登场29分钟砍54分，率广厦25分大胜山东。#库克54分# 详细战报>>腾讯体育 ,2022/12/14,9,0,0
0,2,0,1,1,【李春江2T遭驱逐 上海力克广州豪取5连胜】王哲林登场45分钟砍下24+18，任骏威28分，布莱德索首次首发12分；广州队关键发球失误，遭遇4连败。#CBA# 详细战报>>腾讯体育 ,2022/12/14,2,0,0
0,1,0,1,1,#法国VS摩洛哥# #摩洛哥最新训练画面#摩洛哥队训练备战齐耶什面露轻松！一黑到底？摩洛哥队训练备战齐耶什面露轻松！ ,2022/12/14,3,1,0
0,1,0,1,1,【马尔康2分钟两球绝杀！武汉三镇2-1大连人】马尔康在第85、86分钟连进两球逆转，赛季已经27球。三镇仍居榜首，多赛两场暂领先泰山6分。#中超联赛# 详细阅读>>腾讯体育【集锦】武汉三镇2-1逆转大连人领跑 马尔康两分钟双响赵健博进球 ,2022/12/14,6,8,1
0,1,0,2,6,#孙继海夸奖武艺有足球技术# 在节目中的过人射门挑战中，@武艺 出色的表现受到了@孙继海 的表扬，能够得到偶像的认可也太棒了吧，羡慕住武艺了～ 腾讯体育的微博视频 ,2022/12/14,1,1,0
0,1,0,1,1,【正视频直播中超：大连人vs武汉三镇】武汉三镇多赛一场，领先山东泰山3分。此役面对全华班大连人，他们能否取胜扩大争冠优势？看直播>>扫一扫下载 腾讯体育APP ,2022/12/14,0,1,0
0,2,2,1,1,【獭兔44分绿军加时胜湖人 詹姆斯空砍33+9+9】浓眉打满下半场和加时赛，空砍37分12篮板，威少20+14+4封盖；杰伦布朗25+15，绿军4胜2负结束六连客。戴维斯关键两罚偏出 塔图姆单挑詹姆斯扳平比分 ,2022/12/14,4,3,1
0,2,0,1,1,【勇士客场仅2胜12负 库里17中6惨负雄鹿】汤神16投14分，遭遇2000记三分里程悲，普尔17中6；字母哥全场17记罚球，轰30+12，奇兵6投全中。格林行进间击地妙传 库里接球杀入上篮得手 ,2022/12/14,9,11,0
0,2,2,1,1,【詹眉PK双探花！正视频直播凯尔特人vs湖人】绿军近况不佳遭两连败，双探花盼止颓势；詹眉上一战合砍69分，此役能否延续火热状态？看湖凯大战>>扫一扫下载 腾讯体育APP ,2022/12/14,4,1,1
0,2,1,1,1,【汤神2000记三分里程碑 联手库里创历史第一神迹】汤普森解锁生涯2000记三分里程碑，加冕历史第13人；水花兄弟三分命中数均2000+，NBA首对组合。腾讯体育 ,2022/12/14,3,3,0
0,2,0,1,10,罕见库里当场发飙 库里科尔师徒不满裁判判罚各吃一T罕见库里当场发飙 库里科尔师徒不满裁判判罚各吃一T ,2022/12/14,11,1,0
0,1,0,1,3,【梅西发文庆祝晋级决赛 20分钟获400万点赞】阿根廷时隔8年重返世界杯决赛，赛后全队在更衣室疯狂庆祝，载歌载舞把垃圾桶当鼓敲。腾讯体育网页链接 ,2022/12/14,0,1,0
0,2,2,1,1,【库里PK字母哥！正视频直播勇士vs雄鹿】水花兄弟上一战合砍66分，此役面对字母哥+米德尔顿，他们能否延续火热手感？看强强对决>>扫一扫下载 腾讯体育APP ,2022/12/14,0,5,0
0,2,0,1,6,【NBA30队最新估值：勇士75.6亿美金高居榜首】外媒发布NBA30队最新的估值排名：湖人第三篮网第六，西部第一仅列最后一名。详细>>腾讯体育 ,2022/12/14,4,0,1
0,1,0,1,8,【梅西纪录之夜创15大神迹  媒体刷屏盛赞GOAT】梅球王独享现役射手王+助攻王，参与进球历史第一，并列世界杯历史出场王。更多纪录>>腾讯体育【球星】梅西荣膺全场最佳球员 再度晋级决赛期待圆梦 ,2022/12/14,1,0,0
0,1,0,1,1,【阿根廷晋级世界杯决赛 梅西传射刷爆纪录】[世界杯早报]阿根廷3-0克罗地亚，时隔八年再进决赛。梅西点射+神级助攻，加冕现役射手王+助攻王。【集锦】阿根廷3-0克罗地亚 梅西大师助攻+点射 阿尔瓦雷斯梅开二度 ,2022/12/14,5,2,3
0,2,0,1,4,#NBA新MVP奖杯以乔丹命名# NBA六个新奖杯设计出炉，MVP命名为“乔丹杯”，最佳防守球员奖杯以奥拉朱旺命名，新设最关键球员“杰里-韦斯特杯”。详情>>腾讯体育 ,2022/12/13,3,1,0
0,1,0,1,5,#莫德里奇期待与梅西再相遇# @LukaModric莫德里奇 在接受节目采访时，称自己在比赛中期待与阿根廷及梅西进行对决。在上届比赛中已经赢了阿根廷的克罗地亚队，今年还会再次取得胜利吗？我们拭目以待！ 腾讯体育的微博视频 ,2022/12/13,5,0,0
0,10,0,1,10,#中国台协公告禁止颜丙涛参赛# 中国台球协会公布处罚决定，自2022年12月12日起，停止颜丙涛所有国内台球比赛资格。中国台球协会坚决反对操纵比赛、赌博等违反体育诚信和道德的行为，将依据世界职业斯诺克协会最终调查结果做进一步处罚。腾讯体育 ,2022/12/13,2,1,2
0,1,0,1,5,#大罗看好法国夺得世界杯冠军# 罗纳尔多说姆巴佩让他想起了年轻的自己大罗看好法国夺得世界杯冠军！罗纳尔多说姆巴佩让他想起了年轻的自己 ,2022/12/13,2,1,0
0,2,0,1,1,#利拉德11记三分##利拉德38分#【三节11记三分！利拉德狂轰38分刷爆纪录】利拉德三节打卡，三分17投11中砍38分，多次命中超远三分引爆全场，开拓者3天内双杀森林狼。腾讯体育 ,2022/12/13,9,1,0
0,1,0,1,4,#莫德里奇说孤勇者可以激励队友# 《孤勇者》是小孩子们的神曲，也是@LukaModric莫德里奇  选择为队友加油助威的歌曲！魔笛即将奏响，拭目以待！ 腾讯体育的微博视频 ,2022/12/13,38946,2310,1307
